Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Realtor,Código,Región,Nombre comuna,Número de personas según proyecciones de población (*),Número de personas en situación de pobreza por ingresos (**),Porcentaje de personas en situación de pobreza por ingresos 2022,"Límite inferior
 (***)",Límite superior,Presencia de la comuna en la muestra Casen,"Tipo de estimación SAE 
(****)"
396869000,11000.0,483987.0,Peñalolén,CondominioCumbres,4.0,4.0,156.0,280.0,2.0,14926158,Todo Propiedades,,,,,,,,,,
432948000,12000.0,527985.0,Peñaflor,Elciruelo1lt.15,6.0,4.0,412.0,5000.0,6.0,18236727,Viel Propiedades dos Ltda.,,,,,,,,,,
150000000,4158.0,182927.0,Maipú,camilomelipilla,3.0,3.0,66.0,127.0,1.0,18235487,Mi Llave - LITE,,,,,,,,,,
414908500,11500.0,505986.0,Las Condes,Alhue/Av.CristobalColón,4.0,3.0,140.0,380.0,2.0,18235406,Easyprop,,,,,,,,,,
667461500,18500.0,813977.0,Las Condes,PadreHurtado/Bocaccio,5.0,4.0,200.0,638.0,5.0,18234700,Hobbins Vitacura,,,,,,,,,,
671069400,18600.0,818377.0,Vitacura,RosarioMontt,4.0,1.0,180.0,360.0,4.0,18234222,Lyon y Balmaceda Ltda.,,,,,,,,,,
120000000,3326.0,146341.0,Lo Espejo,Pasaje23surconsantaanita,6.0,2.0,150.0,160.0,,18233954,Unne,,,,,,,,,,
93000000,2578.0,113415.0,Maipú,Elhuaso,2.0,1.0,96.0,111.0,1.0,18233681,Nexxos,,,,,,,,,,
496086250,13750.0,604983.0,Peñalolén,Vascodegamaconavegaña,3.0,2.0,100.0,576.0,20.0,18233314,Nexxos,,,,,,,,,,
523145500,14500.0,637982.0,Providencia,SueciayDiegoDeAlmagro,3.0,3.0,230.0,528.0,4.0,18232958,Nexxos,,,,,,,,,,
645814100,17900.0,787578.0,Lo Barnechea,manpato,5.0,4.0,167.0,300.0,2.0,18231975,Mi Llave,,,,,,,,,,
450987500,12500.0,549985.0,Colina,SantaFilomena11000colina,4.0,3.0,200.0,430.0,2.0,18231928,Nexxos,,,,,,,,,,
396508210,10990.0,483547.0,Ñuñoa,Montenegro/Echeñique,3.0,2.0,119.0,270.0,3.0,18231831,Cata Brochet,,,,,,,,,,
331926800,9200.0,404789.0,Ñuñoa,AvdaJoséPedroAlessandri/LasEncinas,4.0,2.0,190.0,408.0,4.0,18231640,Cata Brochet,,,,,,,,,,
180000000,4989.0,219512.0,La Florida,SantaAmalia,5.0,3.0,153.0,173.0,3.0,11286967,Mi Llave,,,,,,,,,,
504384420,13980.0,615103.0,La Reina,Av.CarlosOssandónconSimónBolivar,5.0,4.0,180.0,360.0,2.0,14926111,Todo Propiedades,,,,,,,,,,
83000000,2301.0,101220.0,Buin,Pjeriberasur,3.0,2.0,95.0,110.0,1.0,10271484,FAVREAU GESTIÓN INMOBILIARIA,,,,,,,,,,
200000000,5543.0,243902.0,Melipilla,Manso,4.0,1.0,120.0,303.0,2.0,13383312,FAVREAU GESTIÓN INMOBILIARIA,,,,,,,,,,
150000000,4158.0,182927.0,Puente Alto,Maffioleti,3.0,3.0,90.0,165.0,3.0,10430610,FAVREAU GESTIÓN INMOBILIARIA,,,,,,,,,,
76500000,2120.0,93293.0,Quilicura,Pjenigeria,3.0,1.0,69.0,100.0,1.0,10752111,FAVREAU GESTIÓN INMOBILIARIA,,,,,,,,,,
72158000,2000.0,87998.0,Melipilla,Codigua,5.0,2.0,164.0,530.0,3.0,18228502,,,,,,,,,,,
178000000,4934.0,217073.0,La Florida,norestedemetrosantajulia,5.0,2.0,200.0,200.0,2.0,10547560,FAVREAU GESTIÓN INMOBILIARIA,,,,,,,,,,
143000000,3964.0,174390.0,Paine,SanSebastián951,4.0,1.0,114.0,800.0,,7193160,,,,,,,,,,,
150000000,4158.0,182927.0,Peñalolén,LagoGris9070,6.0,2.0,161.0,121.0,,4802164,,,,,,,,,,,
155000000,4296.0,189024.0,Estación Central,MetroEcuador,5.0,2.0,142.0,120.0,1.0,18143164,Easyprop,,,,,,,,,,
425732200,11800.0,519186.0,Lampa,SantaRosadeLampa,5.0,5.0,320.0,5000.0,5.0,18217848,Kinast Propiedades,,,,,,,,,,
155000000,4296.0,189024.0,Puente Alto,luismatteoriente,4.0,3.0,115.0,115.0,2.0,10512144,FAVREAU GESTIÓN INMOBILIARIA,,,,,,,,,,
64000000,1774.0,78049.0,Buin,pjejoelperez,4.0,2.0,142.0,98.0,2.0,10271462,FAVREAU GESTIÓN INMOBILIARIA,,,,,,,,,,
85000000,2356.0,103659.0,Puente Alto,Pasajeseis,5.0,2.0,105.0,113.0,3.0,10375740,FAVREAU GESTIÓN INMOBILIARIA,,,,,,,,,,
133000000,3686.0,162195.0,Renca,MartaColvin,3.0,2.0,82.0,122.0,1.0,10084142,Andrali Propiedades Spa,,,,,,,,,,
602519300,16700.0,734780.0,Colina,CondominioLasFlores,4.0,4.0,188.0,748.0,,12195083,Propiedades Viel SpA,,,,,,,,,,
98000000,2716.0,119512.0,Maipú,LuisItierDupré,4.0,2.0,94.0,134.0,1.0,18213423,,,,,,,,,,,
300032964,8316.0,365894.0,Santiago,Av.Portugal1126,6.0,2.0,170.0,181.0,,18212145,,,,,,,,,,,
240000000,6652.0,292683.0,Macul,Av.QuilínconMacul,4.0,1.0,132.0,362.0,1.0,15626946,Todo Propiedades,,,,,,,,,,
929034250,25750.0,1132969.0,Lo Barnechea,Jardinladehesa/eltranque,5.0,3.0,286.0,850.0,6.0,6968698,Francisco Vial Propiedades,,,,,,,,,,
100000000,2772.0,121951.0,Puente Alto,Gabrielaoriente,2.0,1.0,82.0,132.0,3.0,16991226,FAVREAU GESTIÓN INMOBILIARIA,,,,,,,,,,
162355500,4500.0,197995.0,Quilicura,PasajeCaceres,3.0,2.0,70.0,120.0,1.0,5444681,,,,,,,,,,,
245337200,6800.0,299192.0,Quilicura,ValleLoCampino,3.0,2.0,100.0,350.0,3.0,5058991,,,,,,,,,,,
130000000,3603.0,158537.0,Conchalí,PanamericanaNorte,2.0,2.0,100.0,240.0,2.0,7904117,,,,,,,,,,,
227297700,6300.0,277192.0,Quilicura,ValleLoCampino,3.0,3.0,125.0,160.0,1.0,8878285,,,,,,,,,,,
98000000,2716.0,119512.0,Maipú,FilodendroDiez,2.0,1.0,73.0,126.0,1.0,9682558,,,,,,,,,,,
162355500,4500.0,197995.0,Quilicura,ValleLoCampino,3.0,2.0,78.0,136.0,1.0,9813846,,,,,,,,,,,
79500000,2203.0,96951.0,Quilicura,Quilicura,5.0,1.0,100.0,80.0,1.0,14379442,,,,,,,,,,,
223689800,6200.0,272792.0,Quilicura,ValleLoCampino,3.0,3.0,136.0,189.0,2.0,12839151,,,,,,,,,,,
209258200,5800.0,255193.0,Quilicura,ValleLoCampino,3.0,2.0,114.0,153.0,1.0,10881290,,,,,,,,,,,
95000000,2633.0,115854.0,Santiago,Rodriguez&maseto//casacomercialenventa,4.0,1.0,98.0,98.0,,14514396,,,,,,,,,,,
85000000,2356.0,103659.0,Padre Hurtado,RioAconcagua,3.0,1.0,95.0,120.0,1.0,14594885,FAVREAU GESTIÓN INMOBILIARIA,,,,,,,,,,
115000000,3187.0,140244.0,La Florida,Metroelisacorrea,3.0,1.0,80.0,100.0,2.0,11560351,FAVREAU GESTIÓN INMOBILIARIA,,,,,,,,,,
175000000,4850.0,213415.0,Puente Alto,avda.Coquimbo,3.0,2.0,175.0,175.0,3.0,10906974,FAVREAU GESTIÓN INMOBILIARIA,,,,,,,,,,
145037580,4020.0,176875.0,Renca,LosRosales,3.0,2.0,110.0,110.0,3.0,18206101,RUKAM SPA,,,,,,,,,,
465419100,12900.0,567584.0,Vitacura,Tabancura,4.0,2.0,164.0,252.0,1.0,18205856,Vivaqui Propiedades,,,,,,,,,,
487066500,13500.0,593984.0,Peñalolén,Acueducto/Casagrande,5.0,5.0,207.0,445.0,2.0,18205794,Vivaqui Propiedades,,,,,,,,,,
396869000,11000.0,483987.0,Peñalolén,Consistorial/ViñedosdelConsistorial,5.0,4.0,140.0,300.0,2.0,18205723,Vivaqui Propiedades,,,,,,,,,,
541185000,15000.0,659982.0,Colina,Santaluisacol,6.0,5.0,230.0,5035.0,5.0,18205410,Todo Propiedades,,,,,,,,,,
165000000,4573.0,201220.0,San Bernardo,Pasajelapampa,3.0,2.0,98.0,200.0,2.0,13756618,FAVREAU GESTIÓN INMOBILIARIA,,,,,,,,,,
400000000,11087.0,487805.0,Las Condes,Incadeoro8973lascondes,5.0,2.0,56.0,250.0,4.0,18204564,Todo Propiedades,,,,,,,,,,
360000000,9978.0,439024.0,Pudahuel,Lomasdeloaguirre,3.0,3.0,140.0,633.0,2.0,18202434,Propital,,,,,,,,,,
1262765000,35000.0,1539957.0,Vitacura,AUVistadespejadacalletranquilafullseguridad,6.0,5.0,510.0,1004.0,4.0,18201504,Nieto & Stone Propiedades,,,,,,,,,,
130000000,3603.0,158537.0,Maipú,Paradero10depajaritos,,1.0,52.0,162.0,,18197830,,,,,,,,,,,
79000000,2190.0,96341.0,Puente Alto,SargentoMenadier,3.0,2.0,184.0,184.0,2.0,11694256,FAVREAU GESTIÓN INMOBILIARIA,,,,,,,,,,
92000000,2550.0,112195.0,Paine,Elradal,3.0,1.0,74.0,106.0,1.0,11414868,,,,,,,,,,,
128000000,3548.0,156098.0,Pedro Aguirre Cerda,ComunaPedroPedroAguirreCerdaVillaDávila,3.0,2.0,105.0,171.0,3.0,18193971,Grupo Premium Propiedades Santiago,,,,,,,,,,
252553000,7000.0,307991.0,La Florida,Caminodelahumildad5882,4.0,3.0,120.0,220.0,,16190009,Brokers Inmobiliarios,,,,,,,,,,
106433050,2950.0,129796.0,Puente Alto,CardenalOviedoconbarcelonetaponiente,3.0,2.0,57.0,84.0,1.0,18193655,Grupo Premium Propiedades Santiago,,,,,,,,,,
101021200,2800.0,123197.0,Maipú,PasajeSheraton,3.0,1.0,95.0,120.0,1.0,18191733,Houm,,,,,,,,,,
609735100,16900.0,743579.0,Colina,LaCopaParcela14,3.0,4.0,302.0,1000.0,8.0,18191408,Unne,,,,,,,,,,
127000000,3520.0,154878.0,Maipú,Metrolasparcelas,4.0,1.0,69.0,109.0,1.0,18191399,Brokers Inmobiliarios,,,,,,,,,,
85000000,2356.0,103659.0,Padre Hurtado,Sanignacio,3.0,1.0,65.0,90.0,1.0,18191383,Brokers Inmobiliarios,,,,,,,,,,
155000000,4296.0,189024.0,Peñaflor,Pedrocorrea,3.0,2.0,63.0,160.0,1.0,18191375,Brokers Inmobiliarios,,,,,,,,,,
177000000,4906.0,215854.0,Maipú,Elabrazodemaipu,3.0,3.0,90.0,120.0,1.0,18191362,Brokers Inmobiliarios,,,,,,,,,,
173179200,4800.0,211194.0,Maipú,Ciudadsatelite,3.0,3.0,99.0,147.0,1.0,18191348,Brokers Inmobiliarios,,,,,,,,,,
302342020,8380.0,368710.0,Pudahuel,Ciudaddelosvalles,5.0,4.0,155.0,900.0,1.0,18191325,Brokers Inmobiliarios,,,,,,,,,,
125000000,3465.0,152439.0,Maipú,Ciudadsatelite,3.0,3.0,75.0,112.0,,18191301,Brokers Inmobiliarios,,,,,,,,,,
155000000,4296.0,189024.0,Maipú,Elbosquevillalosheroes,4.0,3.0,107.0,115.0,1.0,18191268,Brokers Inmobiliarios,,,,,,,,,,
373417650,10350.0,455387.0,Ñuñoa,ñuñoa,4.0,3.0,150.0,177.0,2.0,18191254,Brokers Inmobiliarios,,,,,,,,,,
93000000,2578.0,113415.0,Maipú,Ciudadsatelite,3.0,2.0,80.0,120.0,1.0,18191238,Brokers Inmobiliarios,,,,,,,,,,
270592500,7500.0,329991.0,Pudahuel,Ciudaddelosvalles,3.0,3.0,120.0,450.0,1.0,18191221,Brokers Inmobiliarios,,,,,,,,,,
107000000,2966.0,130488.0,Peñaflor,Pasajedelsolarpeñaflor,4.0,1.0,96.0,90.0,1.0,18191204,Brokers Inmobiliarios,,,,,,,,,,
458203300,12700.0,558785.0,Pudahuel,Ciudaddelosvalles,5.0,4.0,159.0,396.0,1.0,18191174,Brokers Inmobiliarios,,,,,,,,,,
129000000,3575.0,157317.0,Maipú,Villalosheroes,3.0,1.0,120.0,200.0,1.0,18191158,Brokers Inmobiliarios,,,,,,,,,,
270000000,7484.0,329268.0,La Cisterna,Pasaje1loovallelacisterna,4.0,2.0,122.0,338.0,1.0,18191142,Brokers Inmobiliarios,,,,,,,,,,
90000000,2495.0,109756.0,Peñaflor,Lospaltosmalloco,2.0,1.0,46.0,103.0,1.0,18191128,Brokers Inmobiliarios,,,,,,,,,,
175000000,4850.0,213415.0,Maipú,Ciudadsatélite,3.0,3.0,100.0,250.0,,18191099,Brokers Inmobiliarios,,,,,,,,,,
158747600,4400.0,193595.0,Peñaflor,Mirafloresmalloco,3.0,3.0,96.0,162.0,1.0,18191086,Brokers Inmobiliarios,,,,,,,,,,
112000000,3104.0,136585.0,Peñaflor,Miraflores,3.0,2.0,82.0,161.0,1.0,18191050,Brokers Inmobiliarios,,,,,,,,,,
140000000,3880.0,170732.0,Padre Hurtado,Villacristaleriachile,3.0,1.0,105.0,300.0,1.0,18191037,Brokers Inmobiliarios,,,,,,,,,,
404084800,11200.0,492786.0,Isla de Maipo,Carampangue,4.0,3.0,186.0,5000.0,,18191024,Brokers Inmobiliarios,,,,,,,,,,
134900000,3739.0,164512.0,Maipú,GalaxiaSurconCatemubarrioloscastañosMaipú,3.0,3.0,80.0,111.0,2.0,18190193,Easyprop,,,,,,,,,,
450879263,12497.0,549853.0,Huechuraba,Pedrofontova/caminodelroble,5.0,5.0,190.0,400.0,,18188999,,,,,,,,,,,
140708100,3900.0,171595.0,Renca,VentaCasa4DormitoriosRenca,4.0,2.0,140.0,240.0,1.0,18187587,Invierte Propiedades,,,,,,,,,,
685501000,19000.0,835977.0,Las Condes,SanCarlosdeApoquindo,5.0,5.0,153.0,423.0,6.0,18186394,RUKAM SPA,,,,,,,,,,
407692700,11300.0,497186.0,Peñalolén,Noespecifica,4.0,4.0,156.0,280.0,2.0,12080977,Todo Propiedades,,,,,,,,,,
487066500,13500.0,593984.0,Vitacura,LasTranquerasconlashualtatas,6.0,4.0,213.0,243.0,2.0,18182768,Cata Brochet,,,,,,,,,,
811777500,22500.0,989973.0,Colina,CondominioElAlgarrobal2,4.0,5.0,380.0,5000.0,,18181621,Easyprop,,,,,,,,,,
559224500,15500.0,681981.0,Colina,Elalgarrobali,4.0,5.0,250.0,5000.0,,18181606,Easyprop,,,,,,,,,,
461811200,12800.0,563184.0,Colina,PSTCondominiovistaalvalleArquitecturadeMathiasKlotz,3.0,3.0,151.0,300.0,2.0,18181554,Nieto & Stone Propiedades,,,,,,,,,,
390000000,10810.0,475610.0,La Reina,JohnJackson/PríncipedeGales,3.0,3.0,120.0,130.0,2.0,18181478,Unne,,,,,,,,,,
353574200,9800.0,431188.0,Las Condes,MartinAlonsoPinzon/SebastianElCano,5.0,3.0,137.0,207.0,2.0,18181108,Viel Propiedades dos Ltda.,,,,,,,,,,
324711000,9000.0,395989.0,Ñuñoa,ChileEspaña/SimónBolivar,5.0,3.0,150.0,200.0,4.0,18181056,Mauricio Pino Propiedades,,,,,,,,,,
57000000,1580.0,69512.0,La Florida,Casa2pisosenventaenlaflorida//chaconzamora,3.0,2.0,62.0,62.0,,11696723,Brokers Inmobiliarios,,,,,,,,,,
185049191,5129.0,225670.0,Quinta Normal,Radaldelobispofranciscoanabalonduarte,3.0,2.0,176.0,400.0,2.0,18180795,Unne,,,,,,,,,,
749252593,20767.0,913723.0,Providencia,RicardoMattePerez0210,5.0,3.0,24546.0,3546.0,,18180447,Unne,,,,,,,,,,
52000000,1441.0,63415.0,Maipú,VillaSanLuis4,2.0,1.0,,,,11450302,Propital,,,,,,,,,,
865896000,24000.0,1055971.0,Las Condes,LasVertientes,6.0,4.0,228.0,486.0,2.0,18179585,Agustín Fuenzalida Propiedades,,,,,,,,,,
559224500,15500.0,681981.0,Colina,AvenidaChamisero10273CondominioPortezueloIIcasa48Colina,5.0,4.0,200.0,577.0,2.0,18178635,Nexxos,,,,,,,,,,
476242800,13200.0,580784.0,Colina,Bordeblanco-loslibertadores,3.0,3.0,160.0,540.0,2.0,18178584,Nexxos,,,,,,,,,,
270592500,7500.0,329991.0,Colina,ferminvergara-,3.0,3.0,100.0,222.0,2.0,18178566,Nexxos,,,,,,,,,,
55000000,1524.0,67073.0,Curacaví,Pje.Elrosalvillapadrehurtado,2.0,1.0,40.0,40.0,,18178031,ProUrbe Manquehue,,,,,,,,,,
613343000,17000.0,747979.0,Colina,Canquennortepiedraroja,4.0,3.0,220.0,588.0,3.0,18177293,Nexxos,,,,,,,,,,
414908500,11500.0,505986.0,Colina,AvenidaChamisero15900,4.0,4.0,149.0,397.0,3.0,18176872,Nexxos,,,,,,,,,,
105000000,2910.0,128049.0,Puente Alto,Condominiovistadelmaipo,3.0,1.0,56.0,90.0,1.0,15942716,Propital,,,,,,,,,,
248000000,6874.0,302439.0,Huechuraba,GuanacoNorte/SantaMartadeHuechuraba,5.0,3.0,149.0,300.0,1.0,9672218,Unne,,,,,,,,,,
1078762100,29900.0,1315564.0,Lo Barnechea,MonseñorAdolfoRodriguez,5.0,4.0,300.0,700.0,4.0,18175450,Nexxos,,,,,,,,,,
703540500,19500.0,857976.0,Lo Barnechea,CaminodelSol,4.0,4.0,30.0,170.0,5.0,18175431,Nexxos,,,,,,,,,,
429340100,11900.0,523585.0,Peñalolén,Noespecifica,4.0,4.0,156.0,280.0,2.0,11218236,Todo Propiedades,,,,,,,,,,
170000000,4712.0,207317.0,La Granja,VicuñaMackenna/Achao,5.0,2.0,122.0,120.0,,7766066,Jorge Pablo Caro Propiedades,,,,,,,,,,
508713900,14100.0,620383.0,La Reina,Noespecifica,5.0,4.0,180.0,390.0,2.0,11218036,Todo Propiedades,,,,,,,,,,
613343000,17000.0,747979.0,Las Condes,Granoportunidad/aguaquieta,4.0,3.0,193.0,315.0,,15266534,Francisco Vial Propiedades,,,,,,,,,,
40000000,1109.0,48780.0,Providencia,fideloteiza,,2.0,134.0,134.0,,12080979,Todo Propiedades,,,,,,,,,,
313887300,8700.0,382789.0,La Reina,MallPlazaEgaña-Larraín-AmericoVespucio,4.0,3.0,115.0,95.0,,13989125,Nexxos,,,,,,,,,,
1425120500,39500.0,1737952.0,Lo Barnechea,CaminoelHuinganal/CaminoElCorregidor-DN,5.0,4.0,320.0,2053.0,5.0,12216088,Hobbins Vitacura,,,,,,,,,,
73500000,2037.0,89634.0,Quilicura,LasParinas,2.0,1.0,,90.0,1.0,17722950,,,,,,,,,,,
279431855,7745.0,340771.0,Maipú,CondominioPatagoniaI,5.0,3.0,139.0,295.0,5.0,11693527,Mi Llave,,,,,,,,,,
159000000,4407.0,193902.0,Puente Alto,BrisasdelMaipo,3.0,2.0,85.0,168.0,3.0,17535870,Kleoss Propiedades,,,,,,,,,,
389653200,10800.0,475187.0,Colina,Casaencondominiovallenogales,3.0,3.0,140.0,400.0,,18110836,Brokers Inmobiliarios,,,,,,,,,,
256000000,7096.0,312195.0,Las Condes,Noespecifica,4.0,2.0,113.0,270.0,2.0,11218161,Todo Propiedades,,,,,,,,,,
50000000,1386.0,60976.0,El Bosque,AmediacuadradeLasParcelas,5.0,2.0,,,,11822792,Propital,,,,,,,,,,
1803950000,50000.0,2199939.0,Vitacura,ColegioSanBenito/AguadelPalo,6.0,5.0,500.0,1602.0,,7488491,Francisco Vial Propiedades,,,,,,,,,,
938054000,26000.0,1143968.0,Santiago,Restaurantricardocumming,,6.0,498.0,568.0,,17391766,Brokers Inmobiliarios,,,,,,,,,,
131796587,3653.0,160728.0,Peñalolén,LasTorres/Tobalaba,4.0,3.0,147.0,160.0,1.0,7736631,Jorge Pablo Caro Propiedades,,,,,,,,,,
415016737,11503.0,506118.0,Peñaflor,FranciscoHidalgo,4.0,2.0,120.0,1539.0,4.0,11681603,Mi Llave,,,,,,,,,,
512321800,14200.0,624783.0,La Reina,Noespecifica,5.0,4.0,180.0,390.0,2.0,12080975,Todo Propiedades,,,,,,,,,,
250027470,6930.0,304912.0,El Monte,parcelacionlatrinidadparcela11,11.0,5.0,350.0,5100.0,8.0,12487758,Mi Llave,,,,,,,,,,
150000000,4158.0,182927.0,El Bosque,GranAvenida/America,6.0,2.0,200.0,300.0,1.0,2526485,Jorge Pablo Caro Propiedades,,,,,,,,,,
938054000,26000.0,1143968.0,Lo Barnechea,ArquitectoMirenePérez/CaminoLalaguna,4.0,4.0,350.0,1250.0,2.0,4782427,Francisco Vial Propiedades,,,,,,,,,,
503302050,13950.0,613783.0,El Monte,avenidaloslibertadores4255,2.0,4.0,150.0,9050.0,9.0,12892103,Mi Llave,,,,,,,,,,
69500000,1926.0,84756.0,Colina,Mejillones,5.0,2.0,168.0,108.0,1.0,16444978,Patricio Gajardo propiedades,,,,,,,,,,
295487010,8190.0,360350.0,Peñalolén,ElCedrón7629,5.0,3.0,126.0,249.0,1.0,18156500,,,,,,,,,,,
357975838,9922.0,436556.0,San Miguel,BlancoViel/GranAvenida,4.0,2.0,190.0,300.0,3.0,11534114,Nexxos,,,,,,,,,,
270592500,7500.0,329991.0,Colina,CaminoMonasterio/CaminoMonasterio,4.0,2.0,200.0,5000.0,,4573131,Jorge Pablo Caro Propiedades,,,,,,,,,,
602519300,16700.0,734780.0,La Reina,echeñiquelareina,5.0,4.0,190.0,510.0,4.0,11217983,Todo Propiedades,,,,,,,,,,
86589600,2400.0,105597.0,Puente Alto,Casa2piso,3.0,2.0,85.0,85.0,,10965489,Brokers Inmobiliarios,,,,,,,,,,
1623555000,45000.0,1979945.0,Providencia,Salvador/santaisabel,18.0,,1230.0,1230.0,,14360345,Fridman Propiedades,,,,,,,,,,
1046291000,29000.0,1275965.0,Las Condes,Clubdecampodeoficiales,6.0,5.0,266.0,841.0,,14360618,Fridman Propiedades,,,,,,,,,,
176787100,4900.0,215594.0,Macul,Sanvicentedepaul,4.0,2.0,90.0,120.0,2.0,14360758,Fridman Propiedades,,,,,,,,,,
216474000,6000.0,263993.0,Santiago,Parquealmagro,4.0,2.0,83.0,92.0,,14360765,Fridman Propiedades,,,,,,,,,,
288632000,8000.0,351990.0,Maipú,Av.Pdte.JorgeAlessandri,4.0,3.0,114.0,178.0,1.0,14360808,Fridman Propiedades,,,,,,,,,,
185000000,5128.0,225610.0,Maipú,Providencia,11.0,3.0,140.0,150.0,1.0,14360823,Fridman Propiedades,,,,,,,,,,
180000000,4989.0,219512.0,Quinta Normal,Profesorfuentesmaturana,4.0,1.0,73.0,315.0,1.0,14360853,Fridman Propiedades,,,,,,,,,,
505106000,14000.0,615983.0,Providencia,VicuñaMackenna,10.0,3.0,380.0,280.0,3.0,14362029,Fridman Propiedades,,,,,,,,,,
68000000,1885.0,82927.0,Peñaflor,CercanoaAv.21demayo,2.0,1.0,,,2.0,17148102,Propital,,,,,,,,,,
95000000,2633.0,115854.0,Santiago,PasajelasVioletas,3.0,2.0,70.0,90.0,1.0,18155425,,,,,,,,,,,
88393550,2450.0,107797.0,Lampa,ValleGrande,2.0,2.0,56.0,90.0,1.0,18155399,,,,,,,,,,,
1010212000,28000.0,1231966.0,Ñuñoa,estadionacional,6.0,3.0,352.0,703.0,3.0,11218641,Todo Propiedades,,,,,,,,,,
411300600,11400.0,501586.0,Huechuraba,ElCarmen/PedroFontova,4.0,4.0,140.0,400.0,2.0,6784839,Jorge Pablo Caro Propiedades,,,,,,,,,,
95465034,2646.0,116421.0,Peñaflor,anguitaconirarrazabal,2.0,1.0,80.0,600.0,4.0,13307750,Mi Llave,,,,,,,,,,
365011243,10117.0,445136.0,Talagante,lasgolondrinas,4.0,2.0,16151.0,6277.0,10.0,13307772,Mi Llave,,,,,,,,,,
523145500,14500.0,637982.0,La Reina,Noespecifica,5.0,4.0,180.0,390.0,2.0,11218102,Todo Propiedades,,,,,,,,,,
247141150,6850.0,301392.0,Quinta Normal,DoctorLucasSierra/Autopistas,4.0,4.0,111.0,287.0,4.0,15822703,Easyprop,,,,,,,,,,
429340100,11900.0,523585.0,Peñalolén,Noespecifica,4.0,4.0,156.0,280.0,2.0,11218217,Todo Propiedades,,,,,,,,,,
811777500,22500.0,989973.0,Las Condes,cardenalnewmanconavdalascondes,5.0,4.0,280.0,800.0,4.0,14058214,Propiedades Viel SpA,,,,,,,,,,
182000000,5044.0,221951.0,Pudahuel,RíoTrancura9741,3.0,3.0,90.0,90.0,2.0,18150448,,,,,,,,,,,
226000000,6264.0,275610.0,Santiago,Atacama/Maipu,4.0,4.0,250.0,250.0,,6077142,Jorge Pablo Caro Propiedades,,,,,,,,,,
241729300,6700.0,294792.0,Pudahuel,LaEsperanza,3.0,3.0,110.0,190.0,1.0,7146910,Tzanis Propiedades,,,,,,,,,,
99000000,2744.0,120732.0,La Florida,Huelen,2.0,1.0,82.0,162.0,1.0,18149309,,,,,,,,,,,
232500000,6444.0,283537.0,El Bosque,lascasitas/lospatos,5.0,3.0,170.0,200.0,,2924764,Jorge Pablo Caro Propiedades,,,,,,,,,,
155000000,4296.0,189024.0,Quilicura,CalledelaMediaLuna,3.0,1.0,72.0,218.0,6.0,14077563,Jajos Servicios,,,,,,,,,,
95000000,2633.0,115854.0,Huechuraba,RepublicadeSierraLeona5557,3.0,1.0,84.0,162.0,1.0,16719018,Jajos Servicios,,,,,,,,,,
65000000,1802.0,79268.0,Puente Alto,TeresadeCalcuta1Oriente01602,4.0,2.0,150.0,150.0,1.0,18146678,,,,,,,,,,,
243894040,6760.0,297432.0,Peñalolén,MarTirreno,5.0,2.0,120.0,196.0,2.0,11089134,Nexxos,,,,,,,,,,
160551550,4450.0,195795.0,Maipú,Sevendeampliacasaensectorelrosal,4.0,3.0,120.0,132.0,,18144894,Brokers Inmobiliarios,,,,,,,,,,
468305420,12980.0,571104.0,Vitacura,Casaconpiscinade6dorm4b2estacionamientos,6.0,4.0,140.0,190.0,,18144828,,,,,,,,,,,
275000000,7622.0,335366.0,San José de Maipo,Vendocasa/lasvertientes/cajóndelmaipo/$275.000.000.-,3.0,3.0,140.0,928.0,,18142534,,,,,,,,,,,
645814100,17900.0,787578.0,Las Condes,Medinacelli,5.0,3.0,250.0,570.0,3.0,18142105,Houm,,,,,,,,,,
133023273,3687.0,162224.0,Maipú,Caminoamelipillaconcalleesdras,3.0,2.0,258.0,258.0,,18139652,,,,,,,,,,,
212866100,5900.0,259593.0,Quilicura,Quilicura,3.0,3.0,91.0,183.0,2.0,13768544,Agente Propiedades,,,,,,,,,,
55000000,1524.0,67073.0,La Pintana,LaPintana,3.0,1.0,,,1.0,9615238,Agente Propiedades,,,,,,,,,,
105000000,2910.0,128049.0,Independencia,Independencia,3.0,2.0,101.0,105.0,,8887362,Agente Propiedades,,,,,,,,,,
362000000,10034.0,441463.0,Las Condes,LasCondes,4.0,2.0,235.0,235.0,,8380698,Agente Propiedades,,,,,,,,,,
140000000,3880.0,170732.0,Cerro Navia,CerroNavia,5.0,4.0,150.0,203.0,1.0,9986748,Agente Propiedades,,,,,,,,,,
79000000,2190.0,96341.0,San Bernardo,SanBernardo,2.0,1.0,52.0,79.0,1.0,9892535,Agente Propiedades,,,,,,,,,,
126276500,3500.0,153996.0,La Florida,LaFlorida,3.0,2.0,110.0,160.0,2.0,10119283,Agente Propiedades,,,,,,,,,,
125000000,3465.0,152439.0,Puente Alto,PuenteAlto,4.0,1.0,,,1.0,10136374,Agente Propiedades,,,,,,,,,,
125000000,3465.0,152439.0,Pedro Aguirre Cerda,PedroAguirreCerda,6.0,2.0,85.0,245.0,7.0,9090777,Agente Propiedades,,,,,,,,,,
